matricule;date;quantite;fournisseur;typePaiement;note;station
251;02/06/2023 09:57;15.11;0;1407068095;2;94
251;05/06/2023 09:18;15.11;0;1407068095;2;94
251;09/06/2023 09:51;10.08;0;1407068095;2;94
251;14/06/2023 18:27;10.08;0;1407068095;2;94
251;01/07/2023 14:04;45.34;0;1407068095;2;113
251;13/07/2023 21:55;5.04;0;1407068095;2;113
251;04/08/2023 08:41;45.34;0;1407068095;2;89
251;17/08/2023 09:02;5.04;0;1407068095;2;94
251;02/09/2023 00:55;45.34;0;1407068095;2;113
251;21/09/2023 08:40;5.04;0;1407068095;2;89
251;02/10/2023 18:54;25.19;0;1407068095;2;89
251;10/10/2023 09:31;25.19;0;1407068095;2;94
251;11/12/2023 10:16;25.19;0;1407068095;2;95
251;02/02/2024 23:01;45.34;0;1407068095;2;94
251;21/02/2024 15:28;5.04;0;1407068095;2;94
251;08/03/2024 09:24;35.26;0;1407068095;2;94
907;02/06/2023 12:09;56.93;0;1407020205;2;29
907;15/06/2023 09:49;57.93;0;1407020205;2;70
907;19/06/2023 18:46;51.39;0;1407020205;2;89
907;18/06/2023 23:57;57.93;0;1407020205;2;47
907;24/06/2023 12:14;93.7;0;1407020205;2;99
907;25/06/2023 12:20;85.64;0;1407020205;2;109
907;30/06/2023 02:01;89.67;0;1407020205;2;101
907;07/07/2023 19:04;105.79;0;1407020205;2;99
907;07/07/2023 20:34;30.73;0;1407020205;2;104
907;08/07/2023 20:48;67.0;0;1407020205;2;69
907;11/07/2023 06:19;108.31;0;1407020205;2;102
907;13/07/2023 19:32;53.9;0;1407020205;2;99
907;19/07/2023 16:21;55.42;0;1407020205;2;104
907;21/07/2023 12:57;70.53;0;1407020205;2;21
907;31/07/2023 00:23;82.67;0;1407020205;2;51
907;03/08/2023 15:14;81.61;0;1407020205;2;99
907;04/08/2023 14:50;105.79;0;1407020205;2;89
907;04/08/2023 23:17;55.42;0;1407020205;2;99
907;12/08/2023 13:41;70.53;0;1407020205;2;94
907;23/08/2023 14:47;64.48;0;1407020205;2;94
907;25/08/2023 16:48;61.96;0;1407020205;2;70
907;28/08/2023 16:44;76.57;0;1407020205;2;94
907;06/09/2023 13:13;40.55;0;1407020205;2;94
907;09/09/2023 11:10;90.18;0;1407020205;2;94
907;10/09/2023 00:30;39.29;0;1407020205;2;117
907;16/09/2023 23:37;72.95;0;1407020205;2;101
907;21/09/2023 14:45;58.94;0;1407020205;2;94
907;28/09/2023 15:30;87.15;0;1407020205;2;94
907;06/10/2023 17:15;87.66;0;1407020205;2;90
907;25/10/2023 18:22;105.79;0;1407020205;2;89
907;06/01/2024 12:10;90.68;0;1407020205;2;94
907;06/01/2024 12:08;75.57;0;1407020205;2;94
907;20/01/2024 14:36;80.1;0;1407020205;2;94
907;31/01/2024 09:18;85.64;0;1407020205;2;94
907;10/03/2024 13:04;84.63;0;1407020205;2;98
192;02/06/2023 13:03;11.88;0;1407004701;5;89
192;07/06/2023 19:42;11.88;0;1407004701;5;98
192;09/06/2023 19:42;7.92;0;1407004701;5;98
192;14/06/2023 14:16;11.88;0;1407004701;5;89
192;19/06/2023 13:09;11.88;0;1407004701;5;89
192;21/06/2023 19:38;6.73;0;1407004701;5;96
192;02/07/2023 13:09;11.88;0;1407004701;5;89
192;07/07/2023 16:45;11.88;0;1407004701;5;98
192;11/07/2023 12:57;11.88;0;1407004701;5;98
192;19/07/2023 20:24;11.88;0;1407004701;5;98
192;22/07/2023 07:43;11.88;0;1407004701;5;98
192;03/08/2023 12:35;11.88;0;1407004701;5;98
192;08/08/2023 18:07;11.88;0;1407004701;5;12
192;10/08/2023 15:37;7.92;0;1407004701;5;98
192;12/08/2023 11:16;11.88;0;1407004701;5;98
192;13/08/2023 11:29;11.88;0;1407004701;5;98
192;02/09/2023 17:44;15.84;0;1407004701;5;97
192;06/09/2023 19:08;11.88;0;1407004701;5;98
192;08/09/2023 18:19;11.88;0;1407004701;5;98
192;10/09/2023 20:37;11.88;0;1407004701;5;12
192;16/09/2023 10:34;10.69;0;1407004701;5;98
192;05/10/2023 12:57;11.88;0;1407004701;5;98
192;07/10/2023 16:52;11.88;0;1407004701;5;98
192;09/10/2023 13:22;11.88;0;1407004701;5;98
192;13/10/2023 19:49;11.88;0;1407004701;5;98
192;17/10/2023 13:28;11.88;0;1407004701;5;98
192;21/10/2023 12:20;2.77;0;1407004701;5;98
192;06/01/2024 19:28;11.88;0;1407004701;5;96
192;12/01/2024 13:06;11.88;0;1407004701;5;89
192;15/01/2024 14:06;11.88;0;1407004701;5;98
192;19/01/2024 13:36;11.88;0;1407004701;5;98
192;03/02/2024 10:27;11.88;0;1407004701;5;98
192;07/02/2024 11:53;11.88;0;1407004701;5;90
192;10/02/2024 13:04;11.88;0;1407004701;5;89
192;15/02/2024 13:07;11.88;0;1407004701;5;98
192;20/02/2024 11:16;14.65;0;1407004701;5;98
192;01/03/2024 13:22;11.88;0;1407004701;5;98
192;04/03/2024 18:37;11.88;0;1407004701;5;89
192;09/03/2024 12:31;11.88;0;1407004701;5;98
375;03/06/2023 09:43;22.68;0;1407004741;1;100
375;08/06/2023 14:13;22.68;0;1407004741;1;94
375;18/06/2023 11:20;25.85;0;1407004741;1;82
375;01/07/2023 21:24;18.14;0;1407004741;1;113
375;07/07/2023 15:48;22.68;0;1407004741;1;100
375;09/07/2023 18:19;12.24;0;1407004741;1;113
375;09/07/2023 18:15;18.14;0;1407004741;1;113
375;02/08/2023 15:32;22.68;0;1407004741;1;110
375;10/08/2023 09:41;22.68;0;1407004741;1;113
375;15/08/2023 17:08;11.34;0;1407004741;1;100
375;21/08/2023 15:41;13.61;0;1407004741;1;102
375;01/09/2023 12:56;22.68;0;1407004741;1;100
375;06/09/2023 22:29;22.68;0;1407004741;1;113
375;10/09/2023 14:22;25.85;0;1407004741;1;100
375;03/10/2023 19:58;22.68;0;1407004741;1;113
375;10/10/2023 11:28;22.68;0;1407004741;1;94
375;14/10/2023 11:42;25.85;0;1407004741;1;94
375;06/01/2024 12:40;22.68;0;1407004741;1;94
375;12/01/2024 18:33;25.85;0;1407004741;1;100
375;02/02/2024 15:01;22.68;0;1407004741;1;94
375;08/02/2024 18:09;22.68;0;1407004741;1;94
375;14/02/2024 14:09;25.85;0;1407004741;1;94
375;02/03/2024 13:17;22.68;0;1407004741;1;94
375;07/03/2024 20:21;22.68;0;1407004741;1;96
113;03/06/2023 12:18;25.19;0;1407045035;2;94
113;10/06/2023 13:09;25.19;0;1407045035;2;94
113;21/06/2023 09:05;31.23;0;1407045035;2;94
113;01/07/2023 21:48;25.19;0;1407045035;2;98
113;09/07/2023 07:37;25.19;0;1407045035;2;99
113;17/07/2023 20:48;30.23;0;1407045035;2;113
113;01/08/2023 07:30;25.19;0;1407045035;2;113
113;07/08/2023 21:53;25.19;0;1407045035;2;113
113;15/08/2023 12:37;9.57;0;1407045035;2;94
113;15/08/2023 12:36;21.66;0;1407045035;2;94
113;01/09/2023 08:39;25.19;0;1407045035;2;113
113;09/09/2023 15:38;25.19;0;1407045035;2;113
113;12/09/2023 14:48;6.05;0;1407045035;2;94
113;12/09/2023 14:47;25.19;0;1407045035;2;94
113;01/10/2023 09:21;25.19;0;1407045035;2;98
113;10/10/2023 19:30;25.19;0;1407045035;2;113
113;20/10/2023 09:09;31.23;0;1407045035;2;94
113;11/12/2023 14:56;30.23;0;1407045035;2;94
113;07/01/2024 17:29;25.19;0;1407045035;2;99
113;17/01/2024 18:22;31.23;0;1407045035;2;94
113;08/02/2024 14:59;25.19;0;1407045035;2;98
113;17/02/2024 16:12;30.23;0;1407045035;2;98
113;21/02/2024 15:58;25.19;0;1407045035;2;94
113;06/03/2024 13:37;15.11;0;1407045035;2;98
163;03/06/2023 18:09;23.76;0;1407004702;5;100
163;14/06/2023 08:47;23.76;0;1407004702;5;90
163;26/06/2023 08:56;7.92;0;1407004702;5;94
163;30/06/2023 21:51;6.73;0;1407004702;5;100
163;04/07/2023 08:44;23.76;0;1407004702;5;90
163;11/07/2023 16:23;19.8;0;1407004702;5;100
163;15/07/2023 22:35;18.61;0;1407004702;5;98
163;01/08/2023 16:19;19.8;0;1407004702;5;100
163;12/08/2023 06:02;19.8;0;1407004702;5;102
163;17/08/2023 12:56;22.57;0;1407004702;5;94
163;07/09/2023 13:31;23.76;0;1407004702;5;94
163;17/09/2023 12:28;23.76;0;1407004702;5;100
163;27/09/2023 20:23;7.92;0;1407004702;5;100
163;27/09/2023 20:33;6.73;0;1407004702;5;102
163;01/10/2023 15:14;23.76;0;1407004702;5;100
163;11/10/2023 10:36;23.76;0;1407004702;5;94
163;21/10/2023 08:48;14.65;0;1407004702;5;94
163;11/01/2024 14:10;27.72;0;1407004702;5;94
163;24/01/2024 14:20;10.69;0;1407004702;5;100
163;01/02/2024 11:13;23.76;0;1407004702;5;94
163;18/02/2024 11:28;27.72;0;1407004702;5;98
163;28/02/2024 13:48;3.96;0;1407004702;5;94
163;29/02/2024 20:34;6.73;0;1407004702;5;100
163;01/03/2024 15:06;23.76;0;1407004702;5;94
163;09/03/2024 08:52;23.76;0;1407004702;5;94
331;04/06/2023 12:21;64.48;0;1407045938;2;99
331;06/06/2023 19:28;57.43;0;1407045938;2;21
331;09/06/2023 21:56;70.33;0;1407045938;2;98
331;27/06/2023 16:24;57.43;0;1407045938;5;98
331;06/07/2023 18:01;30.23;0;1407045938;2;77
331;13/07/2023 13:24;70.53;0;1407045938;2;99
331;17/07/2023 17:01;81.19;0;1407045938;5;98
331;19/07/2023 11:05;62.27;0;1407045938;2;94
331;19/07/2023 16:51;100.76;0;1407045938;2;104
331;26/07/2023 21:36;69.52;0;1407045938;2;51
331;31/07/2023 16:41;52.9;0;1407045938;2;109
331;02/08/2023 11:52;45.84;0;1407045938;2;98
331;07/08/2023 14:37;64.23;0;1407045938;2;90
331;12/08/2023 00:15;49.92;0;1407045938;2;51
331;12/08/2023 17:55;49.87;0;1407045938;2;20
331;17/08/2023 17:29;68.01;0;1407045938;2;95
331;19/08/2023 23:31;55.92;0;1407045938;2;109
331;20/08/2023 15:23;39.29;0;1407045938;2;99
331;21/08/2023 14:25;33.25;0;1407045938;2;70
331;26/08/2023 17:20;53.4;0;1407045938;2;109
331;30/08/2023 00:08;73.05;0;1407045938;2;104
331;13/09/2023 22:11;65.49;0;1407045938;2;113
331;28/09/2023 21:32;75.57;0;1407045938;2;98
331;04/10/2023 20:10;76.57;0;1407045938;2;98
331;16/10/2023 11:26;67.0;0;1407045938;2;101
331;23/10/2023 12:53;31.23;0;1407045938;2;104
331;26/10/2023 12:57;60.45;0;1407045938;2;99
331;16/01/2024 16:29;72.04;0;1407045938;2;94
331;17/01/2024 09:38;100.76;0;1407045938;2;104
331;18/01/2024 20:27;67.0;0;1407045938;2;109
331;19/01/2024 10:36;48.87;0;1407045938;2;94
331;15/02/2024 19:22;25.19;0;1407045938;2;98
331;22/02/2024 21:30;32.75;0;1407045938;2;99
331;08/03/2024 10:11;50.38;0;1407045938;2;99
331;09/03/2024 19:19;78.09;0;1407045938;2;99
331;10/03/2024 16:14;48.87;0;1407045938;2;109
427;05/06/2023 18:23;68.01;0;1407062461;2;86
427;05/06/2023 23:11;57.93;0;1407062461;2;89
427;06/06/2023 12:55;83.63;0;1407062461;2;94
427;12/06/2023 14:41;59.45;0;1407062461;2;29
427;19/06/2023 09:32;90.68;0;1407062461;2;94
427;06/07/2023 14:36;85.64;0;1407062461;2;94
427;18/07/2023 12:58;85.64;0;1407062461;2;94
427;05/08/2023 12:54;60.45;0;1407062461;2;94
427;10/08/2023 10:41;30.23;0;1407062461;2;99
427;13/08/2023 21:47;30.23;0;1407062461;2;79
427;26/08/2023 12:35;60.45;0;1407062461;2;94
427;29/08/2023 14:57;90.68;0;1407062461;2;94
427;08/09/2023 12:20;100.76;0;1407062461;2;94
427;20/09/2023 12:41;94.71;0;1407062461;2;94
427;26/09/2023 19:46;47.86;0;1407062461;2;102
427;29/09/2023 16:59;27.71;0;1407062461;2;109
427;09/10/2023 17:17;25.19;0;1407062461;2;94
427;13/10/2023 09:36;90.68;0;1407062461;2;94
427;25/10/2023 19:03;60.45;0;1407062461;2;90
427;27/10/2023 10:21;41.81;0;1407062461;2;108
427;11/01/2024 15:30;75.57;0;1407062461;2;94
427;20/01/2024 11:48;75.57;0;1407062461;2;94
427;29/01/2024 16:27;85.64;0;1407062461;2;94
427;07/02/2024 19:45;30.23;0;1407062461;2;89
427;08/02/2024 20:36;25.19;0;1407062461;2;99
179;06/06/2023 15:35;25.19;0;1407051734;2;94
179;14/06/2023 09:13;25.19;0;1407051734;2;94
179;24/06/2023 09:14;25.19;0;1407051734;2;94
179;04/07/2023 09:13;25.19;0;1407051734;2;94
179;07/07/2023 15:25;35.26;0;1407051734;2;101
179;10/07/2023 09:14;15.11;0;1407051734;2;94
179;06/08/2023 11:34;40.3;0;1407051734;2;32
179;15/08/2023 14:59;20.15;0;1407051734;2;94
179;22/08/2023 09:05;15.11;0;1407051734;2;94
179;04/09/2023 09:13;25.19;0;1407051734;2;94
179;13/09/2023 09:23;25.19;0;1407051734;2;94
179;23/09/2023 09:20;25.19;0;1407051734;2;94
179;03/10/2023 15:35;24.69;0;1407051734;2;94
179;09/10/2023 09:24;25.19;0;1407051734;2;94
179;14/10/2023 12:15;25.69;0;1407051734;2;94
617;06/06/2023 14:49;7.92;0;1407009158;5;98
617;14/06/2023 14:06;39.6;0;1407009158;5;96
617;24/06/2023 10:24;40.79;0;1407009158;5;98
617;25/06/2023 11:14;19.8;0;1407009158;5;109
617;27/06/2023 16:46;42.77;0;1407009158;5;98
617;10/07/2023 23:01;30.89;0;1407009158;5;98
617;14/07/2023 07:50;27.72;0;1407009158;5;98
617;19/07/2023 10:10;65.35;0;1407009158;5;98
617;21/07/2023 14:38;35.64;0;1407009158;5;94
617;21/07/2023 22:01;23.76;0;1407009158;5;98
617;22/07/2023 08:29;35.64;0;1407009158;5;98
617;03/08/2023 09:16;55.45;0;1407009158;5;98
617;09/08/2023 13:43;31.68;0;1407009158;5;94
617;09/08/2023 16:15;27.72;0;1407009158;5;94
617;15/08/2023 11:35;39.6;0;1407009158;5;98
617;24/08/2023 12:41;31.68;0;1407009158;5;98
617;04/09/2023 13:45;75.25;0;1407009158;5;94
617;07/09/2023 16:35;31.68;0;1407009158;5;94
617;12/09/2023 14:10;39.6;0;1407009158;5;94
617;16/09/2023 13:02;45.15;0;1407009158;5;98
617;29/09/2023 21:28;37.23;0;1407009158;5;98
617;11/10/2023 14:14;39.6;0;1407009158;5;98
617;12/01/2024 18:23;43.17;0;1407009158;5;98
617;31/01/2024 17:09;43.56;0;1407009158;5;98
617;15/02/2024 12:54;7.92;0;1407009158;5;98
617;17/02/2024 18:16;45.94;0;1407009158;5;98
617;29/02/2024 18:11;41.58;0;1407009158;5;96
617;06/03/2024 11:45;52.67;0;1407009158;5;98
617;08/03/2024 17:10;27.72;0;1407009158;5;109
617;11/03/2024 12:30;44.75;0;1407009158;5;98
672;07/06/2023 19:45;72.93;0;1407009162;1;98
672;08/06/2023 19:55;90.7;0;1407009162;1;94
672;08/06/2023 19:53;90.7;0;1407009162;1;94
672;09/06/2023 08:58;53.06;0;1407009162;1;15
672;09/06/2023 21:17;79.21;0;1407009162;5;89
672;15/06/2023 18:02;56.24;0;1407009162;1;98
672;21/06/2023 14:38;77.1;0;1407009162;1;90
672;21/06/2023 14:07;55.33;0;1407009162;1;94
672;05/07/2023 13:40;74.83;0;1407009162;1;94
672;11/07/2023 16:58;69.39;0;1407009162;1;94
672;17/07/2023 01:15;74.83;0;1407009162;1;51
672;21/07/2023 12:20;58.5;0;1407009162;1;51
672;30/07/2023 21:12;65.31;0;1407009162;1;99
672;01/08/2023 12:36;35.83;0;1407009162;1;94
672;06/08/2023 00:46;57.14;0;1407009162;1;51
672;10/08/2023 22:18;95.05;0;1407009162;5;51
672;11/08/2023 15:32;45.8;0;1407009162;1;47
672;14/08/2023 11:41;56.69;0;1407009162;1;89
672;15/08/2023 00:55;68.03;0;1407009162;1;47
672;18/08/2023 19:24;68.03;0;1407009162;1;63
672;21/08/2023 10:22;43.76;0;1407009162;1;70
672;22/08/2023 16:59;79.37;0;1407009162;1;94
672;24/08/2023 13:51;62.13;0;1407009162;1;70
672;26/08/2023 22:15;40.82;0;1407009162;1;109
672;28/08/2023 12:47;68.03;0;1407009162;1;104
672;13/09/2023 19:15;48.71;0;1407009162;5;109
672;24/09/2023 13:59;58.05;0;1407009162;1;70
672;29/09/2023 15:13;61.22;0;1407009162;1;89
672;13/10/2023 17:09;72.56;0;1407009162;1;109
672;05/01/2024 12:44;44.9;0;1407009162;1;94
672;11/01/2024 13:26;78.02;0;1407009162;5;29
672;03/02/2024 20:22;39.6;0;1407009162;5;100
672;06/02/2024 10:10;81.63;0;1407009162;1;94
672;08/03/2024 17:20;64.85;0;1407009162;1;109
352;08/06/2023 09:26;55.42;0;1407072632;2;104
352;09/06/2023 17:11;73.05;0;1407072632;2;94
352;12/06/2023 11:48;55.42;0;1407072632;2;70
352;12/06/2023 17:21;74.06;0;1407072632;2;99
352;13/06/2023 06:56;50.38;0;1407072632;2;24
352;14/06/2023 17:11;56.93;0;1407072632;2;94
352;15/06/2023 17:46;57.93;0;1407072632;2;70
352;15/06/2023 22:51;57.93;0;1407072632;2;98
352;16/06/2023 12:16;62.97;0;1407072632;2;77
352;17/06/2023 13:17;68.01;0;1407072632;2;94
352;21/06/2023 08:07;45.69;0;1407072632;2;70
352;21/06/2023 17:39;30.23;0;1407072632;2;109
352;03/07/2023 22:01;37.78;0;1407072632;2;104
352;03/07/2023 19:38;65.49;0;1407072632;2;94
352;04/07/2023 19:02;73.05;0;1407072632;2;94
352;06/07/2023 15:09;61.46;0;1407072632;2;85
352;06/07/2023 21:26;58.94;0;1407072632;2;94
352;08/07/2023 15:09;55.42;0;1407072632;2;100
352;08/07/2023 12:20;54.41;0;1407072632;2;109
352;10/07/2023 16:29;81.61;0;1407072632;2;99
352;12/07/2023 16:58;35.77;0;1407072632;2;104
352;13/07/2023 09:22;48.36;0;1407072632;2;94
352;17/07/2023 13:32;33.25;0;1407072632;2;104
352;17/07/2023 11:47;5.04;0;1407072632;2;93
352;17/07/2023 17:17;24.18;0;1407072632;2;109
352;17/07/2023 21:12;47.36;0;1407072632;2;94
352;21/07/2023 18:31;75.57;0;1407072632;2;98
352;25/07/2023 18:41;73.55;0;1407072632;2;104
352;26/07/2023 17:05;76.07;0;1407072632;2;98
352;27/07/2023 09:41;58.44;0;1407072632;2;109
352;28/07/2023 21:00;39.55;0;1407072632;2;94
352;29/07/2023 10:20;45.84;0;1407072632;2;109
352;03/08/2023 12:55;50.38;0;1407072632;2;94
352;03/08/2023 22:36;37.28;0;1407072632;2;70
352;04/08/2023 05:43;61.46;0;1407072632;2;113
352;07/08/2023 15:12;86.65;0;1407072632;2;70
352;07/08/2023 18:13;25.19;0;1407072632;2;109
352;07/08/2023 22:51;50.38;0;1407072632;2;93
352;08/08/2023 19:59;63.98;0;1407072632;2;104
352;09/08/2023 13:09;27.71;0;1407072632;2;109
352;09/08/2023 18:03;56.42;0;1407072632;2;94
352;14/09/2023 08:49;30.23;0;1407072632;2;104
352;14/09/2023 06:54;60.45;0;1407072632;2;90
352;14/09/2023 17:40;45.34;0;1407072632;2;109
352;15/09/2023 00:25;57.93;0;1407072632;2;94
352;20/09/2023 09:08;47.86;0;1407072632;2;70
352;20/09/2023 17:30;23.17;0;1407072632;2;109
352;20/09/2023 20:38;50.38;0;1407072632;2;113
352;25/09/2023 10:28;47.36;0;1407072632;2;70
352;29/09/2023 14:34;60.45;0;1407072632;2;94
352;29/09/2023 14:36;2.52;0;1407072632;2;94
352;29/09/2023 17:07;37.78;0;1407072632;2;104
352;30/09/2023 00:33;58.94;0;1407072632;2;90
352;30/09/2023 06:43;46.85;0;1407072632;2;109
352;30/09/2023 13:43;62.97;0;1407072632;2;98
352;02/10/2023 15:09;52.9;0;1407072632;2;70
352;02/10/2023 20:30;60.45;0;1407072632;2;113
352;05/10/2023 09:26;56.42;0;1407072632;2;70
352;05/10/2023 15:39;15.11;0;1407072632;2;47
352;05/10/2023 23:00;73.55;0;1407072632;2;90
352;11/10/2023 14:20;67.0;0;1407072632;2;72
352;17/10/2023 10:21;77.08;0;1407072632;2;93
352;22/10/2023 15:35;52.39;0;1407072632;2;109
352;23/10/2023 07:39;17.63;0;1407072632;2;98
352;22/10/2023 18:17;50.38;0;1407072632;2;113
352;26/10/2023 11:22;88.16;0;1407072632;2;98
651;08/06/2023 12:12;38.1;0;1407004587;1;94
651;18/06/2023 08:02;27.72;0;1407004587;5;98
651;20/06/2023 10:12;44.54;0;1407004587;1;94
651;29/06/2023 23:36;45.35;0;1407004587;1;98
651;09/07/2023 15:14;36.28;0;1407004587;1;98
651;10/07/2023 07:50;52.61;0;1407004587;1;104
651;14/07/2023 23:12;36.28;0;1407004587;1;98
651;21/07/2023 23:27;45.35;0;1407004587;1;98
651;27/07/2023 10:04;44.75;0;1407004587;5;98
651;05/08/2023 11:05;60.32;0;1407004587;1;51
651;11/08/2023 16:58;49.9;0;1407004587;5;99
651;14/08/2023 19:09;45.54;0;1407004587;5;51
651;08/09/2023 09:32;39.6;0;1407004587;5;94
651;12/09/2023 18:28;30.84;0;1407004587;1;99
651;24/09/2023 09:36;118.82;0;1407004587;1;98
651;28/09/2023 09:39;45.35;0;1407004587;1;94
651;07/10/2023 17:31;54.42;0;1407004587;1;98
651;22/10/2023 11:37;45.35;0;1407004587;1;98
651;12/01/2024 09:29;39.6;0;1407004587;5;94
651;20/01/2024 21:28;38.1;0;1407004587;1;98
651;25/01/2024 09:30;45.35;0;1407004587;1;94
651;30/01/2024 11:21;82.09;0;1407004587;1;98
651;07/02/2024 11:39;50.68;0;1407004587;1;94
651;13/02/2024 09:58;39.6;0;1407004587;5;94
651;18/02/2024 09:04;22.68;0;1407004587;1;98
651;22/02/2024 09:38;45.35;0;1407004587;1;94
651;29/02/2024 18:36;45.35;0;1407004587;1;98
651;11/03/2024 11:09;39.6;0;1407004587;5;94
948;14/06/2023 08:45;30.23;0;1407072631;2;18
948;05/07/2023 19:12;37.78;0;1407072631;2;109
948;07/07/2023 15:48;29.22;0;1407072631;2;92
182;14/06/2023 20:16;47.61;0;1407068135;2;94
182;23/06/2023 18:08;60.45;0;1407068135;2;29
182;11/07/2023 16:48;61.96;0;1407068135;2;109
182;28/07/2023 10:33;60.45;0;1407068135;2;29
182;02/10/2023 14:05;94.71;0;1407068135;2;94
182;23/10/2023 20:45;41.81;0;1407068135;2;99
182;09/01/2024 18:36;48.87;0;1407068135;2;98
182;08/02/2024 09:22;85.64;0;1407068135;2;94
182;06/03/2024 10:40;35.26;0;1407068135;2;98
131;23/06/2023 19:47;39.8;0;1407072241;2;99
131;26/06/2023 15:16;53.9;0;1407072241;2;47
131;01/07/2023 17:41;55.42;0;1407072241;2;109
131;04/07/2023 11:32;62.97;0;1407072241;2;16
131;09/07/2023 17:59;61.96;0;1407072241;2;75
131;14/07/2023 11:49;21.16;0;1407072241;2;46
131;01/08/2023 11:26;61.46;0;1407072241;2;13
131;03/08/2023 19:08;62.97;0;1407072241;2;109
131;07/08/2023 12:25;40.3;0;1407072241;2;74
131;12/08/2023 14:13;36.78;0;1407072241;2;31
131;01/09/2023 14:07;100.76;0;1407072241;2;77
131;01/09/2023 14:06;100.76;0;1407072241;2;77
131;04/10/2023 20:39;100.76;0;1407072241;2;77
131;04/10/2023 20:41;100.76;0;1407072241;2;77
133;26/06/2023 15:07;86.65;0;1407004715;2;98
133;05/07/2023 07:15;35.77;0;1407004715;2;98
133;08/07/2023 13:25;76.07;0;1407004715;2;29
133;25/07/2023 18:24;54.91;0;1407004715;2;51
133;28/07/2023 07:57;15.11;0;1407004715;2;109
133;30/07/2023 20:42;67.51;0;1407004715;2;99
133;15/08/2023 00:37;72.59;0;1407004715;2;29
133;24/08/2023 19:54;65.49;0;1407004715;2;99
133;27/08/2023 13:48;72.54;0;1407004715;2;109
133;30/08/2023 16:47;73.05;0;1407004715;2;29
133;13/09/2023 14:33;89.67;0;1407004715;2;6
133;07/10/2023 15:17;121.41;0;1407004715;2;29
133;13/10/2023 11:38;77.08;0;1407004715;2;21
133;21/10/2023 13:07;53.9;0;1407004715;2;108
133;13/01/2024 20:24;25.19;0;1407004715;2;69
133;16/01/2024 17:48;10.08;0;1407004715;2;98
133;25/01/2024 19:38;67.0;0;1407004715;2;109
133;08/02/2024 19:49;72.04;0;1407004715;2;104
133;14/02/2024 23:07;50.38;0;1407004715;2;104
133;01/03/2024 14:58;44.84;0;1407004715;2;109
568;08/01/2024 12:55;26.14;0;1407077295;5;49
568;11/01/2024 09:48;16.64;0;1407077295;5;122
568;16/01/2024 12:58;28.12;0;1407077295;5;122
568;20/01/2024 15:52;33.66;0;1407077295;5;50
568;23/01/2024 09:23;18.22;0;1407077295;5;122
568;27/01/2024 21:42;35.64;0;1407077295;5;122
568;30/01/2024 10:02;9.11;0;1407077295;5;122
568;02/02/2024 12:08;17.83;0;1407077295;5;122
568;06/02/2024 09:33;15.85;0;1407077295;5;122
568;07/02/2024 12:14;10.69;0;1407077295;5;122
568;11/02/2024 20:42;32.08;0;1407077295;5;68
568;16/02/2024 12:10;31.7;0;1407077295;5;122
568;17/02/2024 22:03;21.78;0;1407077295;5;99
568;18/02/2024 19:15;33.66;0;1407077295;5;69
568;21/02/2024 20:15;37.23;0;1407077295;5;122
568;24/02/2024 13:43;30.89;0;1407077295;5;122
568;29/02/2024 13:23;39.61;0;1407077295;5;122
568;04/03/2024 09:35;34.06;0;1407077295;5;122
568;08/03/2024 19:26;43.56;0;1407077295;5;122
568;12/03/2024 11:27;19.01;0;1407077295;5;86
728;15/01/2024 18:28;25.19;0;1407077946;2;94
728;20/01/2024 20:10;47.86;0;1407077946;2;94
728;25/01/2024 09:24;27.71;0;1407077946;2;94
728;01/02/2024 07:48;35.26;0;1407077946;2;102
728;08/02/2024 07:49;25.19;0;1407077946;2;102
728;22/02/2024 20:16;40.3;0;1407077946;2;102
728;01/03/2024 13:47;47.36;0;1407077946;2;102
728;03/03/2024 19:31;30.23;0;1407077946;2;0
728;06/03/2024 11:21;20.15;0;1407077946;2;80
354;04/02/2024 15:22;25.19;0;1407076258;2;98
354;09/02/2024 09:38;25.19;0;1407076258;2;94
354;17/02/2024 09:21;25.19;0;1407076258;2;94
354;23/02/2024 09:37;25.19;0;1407076258;2;94
354;29/02/2024 09:24;25.19;0;1407076258;2;94
354;11/03/2024 08:45;35.26;0;1407076258;2;94
423;09/03/2024 13:36;167.25;0;1407079619;2;122
423;12/03/2024 08:59;151.64;0;1407079619;2;13
